Subject,Sequence,Trial,SetSize,UpdateSwitch,Updating,isRecall,Stim,Side,itemSw,RT,recall_RT,ACC,recall_ACC
26834,11,3,1,switch,update,0,o,NA,NA,1089,NA,1,1
26834,11,4,1,repeat,update,0,x,NA,NA,1006,NA,1,1
26834,11,5,1,repeat,update,0,x,NA,NA,974,NA,1,1
26834,11,6,1,switch,no_update,0,x,NA,NA,1597,NA,1,1
26834,11,7,1,switch,no_update,1,o,NA,NA,1597,1032,NA,1
26834,12,1,1,switch,no_update,0,x,NA,NA,1333,NA,1,1
26834,12,2,1,switch,update,0,o,NA,NA,831,NA,1,1
26834,12,3,1,repeat,update,0,x,NA,NA,1241,NA,1,1
26834,12,4,1,switch,no_update,0,o,NA,NA,3989,NA,1,1
26834,12,5,1,repeat,no_update,0,o,NA,NA,1309,NA,1,1
26834,12,6,1,repeat,no_update,0,x,NA,NA,1833,NA,1,1
26834,12,7,1,repeat,no_update,1,x,NA,NA,1833,1888,NA,1
26834,13,1,1,repeat,update,0,x,NA,NA,5514,NA,1,1
26834,13,2,1,repeat,update,1,x,NA,NA,5514,2000,NA,1
26834,14,1,1,repeat,update,0,o,NA,NA,1175,NA,1,1
26834,14,2,1,repeat,update,0,x,NA,NA,2544,NA,1,1
26834,14,3,1,switch,no_update,0,x,NA,NA,1119,NA,0,1
26834,14,4,1,repeat,no_update,0,x,NA,NA,4542,NA,1,1
26834,14,5,1,repeat,no_update,0,o,NA,NA,1905,NA,1,1
26834,14,6,1,repeat,no_update,1,x,NA,NA,1905,1589,NA,1
26834,15,1,1,switch,no_update,0,o,NA,NA,2005,NA,1,1
26834,15,2,1,repeat,no_update,0,x,NA,NA,2779,NA,1,1
26834,15,3,1,switch,update,0,x,NA,NA,1365,NA,1,1
26834,15,4,1,switch,no_update,0,o,NA,NA,1203,NA,1,1
26834,15,5,1,switch,update,0,o,NA,NA,1679,NA,1,1
26834,15,6,1,repeat,update,0,o,NA,NA,3058,NA,1,1
26834,15,7,1,repeat,update,1,o,NA,NA,3058,1377,NA,1
26834,16,1,1,switch,no_update,0,x,NA,NA,4669,NA,1,1
26834,16,2,1,repeat,no_update,0,x,NA,NA,1418,NA,1,1
26834,16,3,1,repeat,no_update,0,x,NA,NA,919,NA,1,1
26834,16,4,1,repeat,no_update,0,x,NA,NA,846,NA,1,1
26834,16,5,1,switch,update,0,o,NA,NA,1277,NA,1,1
26834,16,6,1,repeat,update,0,o,NA,NA,1023,NA,1,1
26834,16,7,1,switch,no_update,0,o,NA,NA,1350,NA,1,1
26834,16,8,1,switch,no_update,1,o,NA,NA,1350,915,NA,1
26834,17,1,1,repeat,update,0,o,NA,NA,1766,NA,1,1
26834,17,2,1,repeat,update,0,x,NA,NA,1875,NA,1,1
26834,17,3,1,repeat,update,0,x,NA,NA,1368,NA,1,1
26834,17,4,1,switch,no_update,0,x,NA,NA,5290,NA,1,1
26834,17,5,1,repeat,no_update,0,o,NA,NA,821,NA,1,1
26834,17,6,1,switch,update,0,o,NA,NA,2738,NA,1,1
26834,17,7,1,switch,no_update,0,o,NA,NA,3382,NA,1,1
26834,17,8,1,switch,update,0,x,NA,NA,875,NA,1,1
26834,17,9,1,switch,no_update,0,o,NA,NA,2424,NA,1,1
26834,17,10,1,switch,update,0,o,NA,NA,1047,NA,1,1
26834,17,11,1,switch,no_update,0,o,NA,NA,1763,NA,1,1
26834,17,12,1,switch,update,0,o,NA,NA,1497,NA,1,1
26834,17,13,1,switch,no_update,0,x,NA,NA,1769,NA,1,1
26834,17,14,1,repeat,no_update,0,x,NA,NA,1133,NA,1,1
26834,17,15,1,switch,update,0,o,NA,NA,875,NA,1,1
26834,17,16,1,repeat,update,0,x,NA,NA,1513,NA,1,1
26834,17,17,1,repeat,update,0,x,NA,NA,912,NA,1,1
26834,17,18,1,repeat,update,0,x,NA,NA,851,NA,1,1
26834,17,19,1,repeat,update,0,x,NA,NA,780,NA,1,1
26834,17,20,1,repeat,update,0,o,NA,NA,911,NA,1,1
26834,17,21,1,switch,no_update,0,o,NA,NA,1401,NA,1,1
26834,17,22,1,switch,update,0,o,NA,NA,1298,NA,1,1
26834,17,23,1,switch,no_update,0,o,NA,NA,4693,NA,1,1
26834,17,24,1,repeat,no_update,0,x,NA,NA,1778,NA,1,1
26834,17,25,1,repeat,no_update,0,o,NA,NA,1223,NA,1,1
26834,17,26,1,repeat,no_update,0,x,NA,NA,1522,NA,1,1
26834,17,27,1,repeat,no_update,0,o,NA,NA,827,NA,1,1
26834,17,28,1,switch,update,0,o,NA,NA,803,NA,1,1
26834,17,29,1,switch,no_update,0,x,NA,NA,1406,NA,1,1
26834,17,30,1,repeat,no_update,0,x,NA,NA,2288,NA,1,1
26834,17,31,1,switch,update,0,o,NA,NA,634,NA,1,1
26834,17,32,1,repeat,update,0,o,NA,NA,1090,NA,1,1
26834,17,33,1,switch,no_update,0,x,NA,NA,1059,NA,1,1
26834,17,34,1,switch,update,0,x,NA,NA,4603,NA,1,1
26834,17,35,1,repeat,update,0,x,NA,NA,1174,NA,1,1
26834,17,36,1,repeat,update,1,o,NA,NA,1174,1095,NA,1
26834,18,1,1,repeat,update,0,x,NA,NA,2071,NA,1,1
26834,18,2,1,repeat,update,0,o,NA,NA,4154,NA,1,1
26834,18,3,1,switch,no_update,0,x,NA,NA,4199,NA,1,1
26834,18,4,1,switch,update,0,x,NA,NA,1050,NA,1,1
26834,18,5,1,repeat,update,0,o,NA,NA,2912,NA,1,1
26834,18,6,1,repeat,update,1,o,NA,NA,2912,1156,NA,1
26834,19,1,1,switch,no_update,0,x,NA,NA,980,NA,1,1
26834,19,2,1,switch,update,0,x,NA,NA,4093,NA,1,1
26834,19,3,1,switch,no_update,0,o,NA,NA,910,NA,1,1
26834,19,4,1,switch,no_update,1,x,NA,NA,910,1645,NA,1
26834,20,1,1,switch,no_update,0,o,NA,NA,6091,NA,1,1
26834,20,2,1,switch,update,0,o,NA,NA,1560,NA,1,1
26834,20,3,1,repeat,update,0,x,NA,NA,1278,NA,1,1
26834,20,4,1,repeat,update,0,o,NA,NA,1119,NA,1,1
26834,20,5,1,repeat,update,0,x,NA,NA,1388,NA,1,1
26834,20,6,1,repeat,update,0,o,NA,NA,1045,NA,1,1
26834,20,7,1,repeat,update,1,o,NA,NA,1045,1220,NA,1
26834,21,1,1,repeat,update,0,x,NA,NA,3305,NA,1,1
26834,21,2,1,switch,no_update,0,x,NA,NA,1254,NA,1,1
26834,21,3,1,switch,update,0,o,NA,NA,1791,NA,1,1
26834,21,4,1,switch,no_update,0,o,NA,NA,1010,NA,1,1
26834,21,5,1,repeat,no_update,0,o,NA,NA,655,NA,1,1
26834,21,6,1,repeat,no_update,0,o,NA,NA,514,NA,1,1
26834,21,7,1,repeat,no_update,0,x,NA,NA,819,NA,1,1
26834,21,8,1,switch,update,0,o,NA,NA,1534,NA,1,1
26834,21,9,1,repeat,update,0,o,NA,NA,521,NA,1,1
26834,21,10,1,switch,no_update,0,x,NA,NA,635,NA,1,1
26834,21,11,1,switch,update,0,x,NA,NA,1213,NA,1,1
26834,21,12,1,repeat,update,0,o,NA,NA,1163,NA,1,1
26834,21,13,1,switch,no_update,0,x,NA,NA,804,NA,1,1
26834,21,14,1,repeat,no_update,0,x,NA,NA,1152,NA,1,1
26834,21,15,1,switch,update,0,x,NA,NA,1140,NA,1,1
26834,21,16,1,repeat,update,0,x,NA,NA,777,NA,1,1
26834,21,17,1,switch,no_update,0,o,NA,NA,910,NA,1,1
26834,21,18,1,switch,update,0,o,NA,NA,893,NA,1,1
26834,21,19,1,repeat,update,0,o,NA,NA,766,NA,1,1
26834,21,20,1,repeat,update,0,x,NA,NA,716,NA,1,1
26834,21,21,1,switch,no_update,0,x,NA,NA,931,NA,1,1
26834,21,22,1,switch,update,0,o,NA,NA,844,NA,1,1
26834,21,23,1,repeat,update,0,x,NA,NA,1159,NA,1,1
26834,21,24,1,switch,no_update,0,o,NA,NA,877,NA,1,1
26834,21,25,1,repeat,no_update,0,o,NA,NA,989,NA,1,1
26834,21,26,1,repeat,no_update,0,o,NA,NA,595,NA,1,1
26834,21,27,1,switch,update,0,x,NA,NA,658,NA,1,1
26834,21,28,1,repeat,update,0,x,NA,NA,586,NA,1,1
26834,21,29,1,switch,no_update,0,x,NA,NA,724,NA,1,1
26834,21,30,1,repeat,no_update,0,o,NA,NA,673,NA,1,1
26834,21,31,1,switch,update,0,o,NA,NA,931,NA,1,1
26834,21,32,1,repeat,update,0,x,NA,NA,862,NA,1,1
26834,21,33,1,repeat,update,0,x,NA,NA,718,NA,1,1
26834,21,34,1,repeat,update,1,x,NA,NA,718,1024,NA,1
26834,22,1,1,switch,no_update,0,o,NA,NA,2125,NA,1,1
26834,22,2,1,switch,no_update,1,x,NA,NA,2125,4150,NA,1
26834,23,1,1,repeat,update,0,o,NA,NA,664,NA,1,1
26834,23,2,1,switch,no_update,0,o,NA,NA,2802,NA,1,1
26834,23,3,1,switch,no_update,1,o,NA,NA,2802,1606,NA,1
26834,24,1,1,repeat,update,0,o,NA,NA,2439,NA,1,1
26834,24,2,1,repeat,update,0,x,NA,NA,2942,NA,1,1
26834,24,3,1,repeat,update,1,x,NA,NA,2942,896,NA,1
26834,0,1,2,repeat,update,0,o,left,switch,1345,NA,1,0
26834,0,2,2,switch,no_update,0,x,right,switch,1249,NA,1,0
26834,0,3,2,switch,no_update,1,o,right,repeat,1249,5913,NA,0
26834,0,4,2,switch,no_update,1,o,right,repeat,1249,1031,NA,0
26834,1,1,2,switch,no_update,0,x,left,switch,2394,NA,1,1
26834,1,2,2,repeat,no_update,0,x,left,repeat,1510,NA,1,1
26834,1,3,2,repeat,no_update,0,x,right,switch,2554,NA,1,1
26834,1,4,2,switch,update,0,x,right,repeat,2374,NA,1,1
26834,1,5,2,repeat,update,0,o,left,switch,1925,NA,1,1
26834,1,6,2,repeat,update,0,x,right,switch,1870,NA,1,1
26834,1,7,2,switch,no_update,0,x,right,repeat,1023,NA,1,1
26834,1,8,2,repeat,no_update,0,x,left,switch,2547,NA,1,1
26834,1,9,2,repeat,no_update,0,o,left,repeat,2140,NA,1,1
26834,1,10,2,repeat,no_update,0,o,left,repeat,906,NA,1,1
26834,1,11,2,switch,update,0,o,left,repeat,1036,NA,1,1
26834,1,12,2,switch,no_update,0,x,left,repeat,1384,NA,1,1
26834,1,13,2,repeat,no_update,0,o,right,switch,938,NA,1,1
26834,1,14,2,switch,update,0,o,right,repeat,4270,NA,1,1
26834,1,15,2,repeat,update,0,x,right,repeat,4211,NA,1,1
26834,1,16,2,repeat,update,1,o,right,repeat,4211,1350,NA,1
26834,1,17,2,repeat,update,1,o,right,repeat,4211,711,NA,1
26834,2,1,2,switch,no_update,0,x,left,switch,2402,NA,1,1
26834,2,2,2,repeat,no_update,0,o,left,repeat,1083,NA,1,1
26834,2,3,2,switch,update,0,x,left,repeat,1597,NA,1,1
26834,2,4,2,repeat,update,0,x,right,switch,3934,NA,1,1
26834,2,5,2,switch,no_update,0,x,left,switch,2744,NA,1,1
26834,2,6,2,switch,no_update,1,x,left,repeat,2744,1271,NA,1
26834,2,7,2,switch,no_update,1,x,left,repeat,2744,328,NA,1
26834,3,1,2,repeat,update,0,o,right,switch,3956,NA,1,1
26834,3,2,2,switch,no_update,0,o,left,switch,4298,NA,1,1
26834,3,3,2,switch,no_update,1,x,right,switch,4298,2700,NA,1
26834,3,4,2,switch,no_update,1,x,right,repeat,4298,549,NA,1
26834,4,1,2,repeat,update,0,x,right,repeat,4948,NA,1,1
26834,4,2,2,repeat,update,0,o,left,switch,1939,NA,1,1
26834,4,3,2,repeat,update,0,o,right,switch,2446,NA,0,1
26834,4,4,2,switch,no_update,0,o,left,switch,2107,NA,1,1
26834,4,5,2,repeat,no_update,0,x,right,switch,1163,NA,1,1
26834,4,6,2,switch,update,0,x,left,switch,2530,NA,1,1
26834,4,7,2,repeat,update,0,o,right,switch,3315,NA,1,1
26834,4,8,2,repeat,update,0,o,left,switch,2946,NA,1,1
26834,4,9,2,repeat,update,0,x,right,switch,1858,NA,1,1
26834,4,10,2,switch,no_update,0,o,left,switch,1857,NA,1,1
26834,4,11,2,switch,no_update,1,o,left,repeat,1857,2856,NA,1
26834,4,12,2,switch,no_update,1,o,left,repeat,1857,973,NA,1
26834,5,1,2,repeat,update,0,x,right,switch,4221,NA,1,1
26834,5,2,2,repeat,update,0,o,left,switch,1450,NA,1,1
26834,5,3,2,repeat,update,0,x,left,repeat,2361,NA,1,1
26834,5,4,2,repeat,update,0,o,left,repeat,2262,NA,1,1
26834,5,5,2,repeat,update,0,x,left,repeat,3088,NA,1,1
26834,5,6,2,repeat,update,0,x,right,switch,2419,NA,1,1
26834,5,7,2,switch,no_update,0,x,left,switch,1187,NA,1,1
26834,5,8,2,switch,update,0,x,left,repeat,1471,NA,1,1
26834,5,9,2,repeat,update,0,x,right,switch,1195,NA,1,1
26834,5,10,2,switch,no_update,0,x,right,repeat,1139,NA,1,1
26834,5,11,2,switch,update,0,x,right,repeat,732,NA,1,1
26834,5,12,2,repeat,update,0,o,right,repeat,1598,NA,1,1
26834,5,13,2,repeat,update,0,x,left,switch,2043,NA,1,1
26834,5,14,2,switch,no_update,0,o,right,switch,2197,NA,1,1
26834,5,15,2,repeat,no_update,0,o,right,repeat,936,NA,1,1
26834,5,16,2,switch,update,0,x,right,repeat,1459,NA,1,1
26834,5,17,2,repeat,update,0,x,right,repeat,725,NA,1,1
26834,5,18,2,repeat,update,0,o,right,repeat,1320,NA,1,1
26834,5,19,2,switch,no_update,0,o,left,switch,1378,NA,1,1
26834,5,20,2,switch,update,0,x,left,repeat,5740,NA,1,1
26834,5,21,2,repeat,update,0,o,right,switch,1921,NA,1,1
26834,5,22,2,switch,no_update,0,o,right,repeat,1028,NA,1,1
26834,5,23,2,switch,update,0,x,right,repeat,2631,NA,1,1
26834,5,24,2,switch,no_update,0,x,left,switch,1766,NA,1,1
26834,5,25,2,switch,update,0,x,right,switch,3729,NA,1,1
26834,5,26,2,switch,no_update,0,x,right,repeat,1279,NA,1,1
26834,5,27,2,repeat,no_update,0,o,left,switch,1150,NA,1,1
26834,5,28,2,repeat,no_update,0,x,right,switch,3435,NA,1,1
26834,5,29,2,switch,update,0,x,right,repeat,1754,NA,1,1
26834,5,30,2,switch,no_update,0,o,right,repeat,1217,NA,1,1
26834,5,31,2,repeat,no_update,0,x,left,switch,2034,NA,1,1
26834,5,32,2,repeat,no_update,0,o,left,repeat,1198,NA,1,1
26834,5,33,2,repeat,no_update,0,x,left,repeat,1499,NA,1,1
26834,5,34,2,repeat,no_update,1,x,right,switch,1499,1139,NA,1
26834,5,35,2,repeat,no_update,1,x,right,repeat,1499,248,NA,1
26834,6,1,2,switch,no_update,0,x,left,switch,2797,NA,1,0
26834,6,2,2,switch,no_update,1,o,left,repeat,2797,2422,NA,0
26834,6,3,2,switch,no_update,1,o,left,repeat,2797,464,NA,0
26834,7,1,2,repeat,update,0,o,right,switch,4531,NA,1,1
26834,7,2,2,repeat,update,0,o,left,switch,1757,NA,1,1
26834,7,3,2,switch,no_update,0,o,right,switch,6021,NA,1,1
26834,7,4,2,switch,update,0,o,left,switch,831,NA,1,1
26834,7,5,2,switch,no_update,0,x,right,switch,1293,NA,1,1
26834,7,6,2,switch,no_update,1,x,left,switch,1293,1712,NA,1
26834,7,7,2,switch,no_update,1,x,left,repeat,1293,382,NA,1
26834,8,1,2,repeat,update,0,x,left,repeat,9729,NA,1,1
26834,8,2,2,switch,no_update,0,o,right,switch,1170,NA,1,1
26834,8,3,2,repeat,no_update,0,o,right,repeat,2065,NA,1,1
26834,8,4,2,switch,update,0,o,right,repeat,1932,NA,1,1
26834,8,5,2,repeat,update,0,x,right,repeat,1411,NA,1,1
26834,8,6,2,repeat,update,0,x,right,repeat,681,NA,1,1
26834,8,7,2,repeat,update,0,x,left,switch,1122,NA,1,1
26834,8,8,2,repeat,update,0,x,right,switch,825,NA,1,1
26834,8,9,2,repeat,update,0,x,right,repeat,400,NA,1,1
26834,8,10,2,repeat,update,0,o,right,repeat,1447,NA,1,1
26834,8,11,2,switch,no_update,0,o,right,repeat,876,NA,1,1
26834,8,12,2,switch,update,0,o,right,repeat,1218,NA,1,1
26834,8,13,2,switch,no_update,0,x,left,switch,979,NA,1,1
26834,8,14,2,repeat,no_update,0,o,left,repeat,2604,NA,1,1
26834,8,15,2,switch,update,0,o,left,repeat,3356,NA,1,1
26834,8,16,2,switch,no_update,0,x,right,switch,4437,NA,1,1
26834,8,17,2,switch,update,0,x,left,switch,2966,NA,0,1
26834,8,18,2,switch,update,1,o,right,switch,2966,2296,NA,1
26834,8,19,2,switch,update,1,o,right,repeat,2966,654,NA,1
26834,9,1,2,switch,no_update,0,o,left,switch,5345,NA,1,0
26834,9,2,2,switch,update,0,x,right,switch,2018,NA,1,0
26834,9,3,2,switch,update,1,o,right,repeat,2018,3096,NA,0
26834,9,4,2,switch,update,1,o,right,repeat,2018,256,NA,0
26834,10,1,2,switch,no_update,0,o,left,switch,1770,NA,1,1
26834,10,2,2,switch,update,0,o,left,repeat,895,NA,1,1
26834,10,3,2,switch,no_update,0,x,left,repeat,3338,NA,1,1
26834,10,4,2,repeat,no_update,0,x,left,repeat,1906,NA,1,1
26834,10,5,2,repeat,no_update,0,x,right,switch,3882,NA,1,1
26834,10,6,2,repeat,no_update,0,x,left,switch,4391,NA,1,1
26834,10,7,2,switch,update,0,o,left,repeat,1980,NA,1,1
26834,10,8,2,repeat,update,0,o,right,switch,927,NA,1,1
26834,10,9,2,switch,no_update,0,o,left,switch,1140,NA,1,1
26834,10,10,2,repeat,no_update,0,x,right,switch,1713,NA,1,1
26834,10,11,2,switch,update,0,x,right,repeat,2562,NA,1,1
26834,10,12,2,repeat,update,0,x,right,repeat,660,NA,1,1
26834,10,13,2,switch,no_update,0,x,left,switch,1384,NA,1,1
26834,10,14,2,switch,update,0,o,right,switch,2245,NA,1,1
26834,10,15,2,switch,no_update,0,x,left,switch,4197,NA,1,1
26834,10,16,2,switch,update,0,o,right,switch,994,NA,1,1
26834,10,17,2,switch,no_update,0,x,left,switch,661,NA,1,1
26834,10,18,2,repeat,no_update,0,x,left,repeat,788,NA,1,1
26834,10,19,2,switch,update,0,o,right,switch,1318,NA,1,1
26834,10,20,2,repeat,update,0,x,right,repeat,1792,NA,1,1
26834,10,21,2,repeat,update,0,x,right,repeat,732,NA,1,1
26834,10,22,2,switch,no_update,0,o,left,switch,1432,NA,1,1
26834,10,23,2,repeat,no_update,0,x,right,switch,2478,NA,1,1
26834,10,24,2,repeat,no_update,0,x,right,repeat,1210,NA,1,1
26834,10,25,2,switch,update,0,x,left,switch,3288,NA,1,1
26834,10,26,2,repeat,update,0,o,left,repeat,1531,NA,1,1
26834,10,27,2,switch,no_update,0,o,left,repeat,1038,NA,1,1
26834,10,28,2,repeat,no_update,0,x,left,repeat,1329,NA,1,1
26834,10,29,2,switch,update,0,x,right,switch,3771,NA,1,1
26834,10,30,2,repeat,update,0,x,left,switch,1760,NA,1,1
26834,10,31,2,repeat,update,0,x,right,switch,1078,NA,1,1
26834,10,32,2,switch,no_update,0,x,right,repeat,791,NA,1,1
26834,10,33,2,repeat,no_update,0,o,right,repeat,750,NA,1,1
26834,10,34,2,repeat,no_update,0,x,left,switch,5232,NA,1,1
26834,10,35,2,switch,update,0,o,left,repeat,1626,NA,1,1
26834,10,36,2,repeat,update,0,x,left,repeat,1821,NA,1,1
26834,10,37,2,repeat,update,0,x,left,repeat,845,NA,1,1
26834,10,38,2,repeat,update,0,x,left,repeat,629,NA,1,1
26834,10,39,2,repeat,update,0,x,right,switch,835,NA,1,1
26834,10,40,2,repeat,update,0,o,left,switch,1488,NA,1,1
26834,10,41,2,repeat,update,0,x,left,repeat,1333,NA,1,1
26834,10,42,2,repeat,update,0,x,right,switch,1278,NA,1,1
26834,10,43,2,repeat,update,0,o,right,repeat,1873,NA,1,1
26834,10,44,2,switch,no_update,0,x,left,switch,1408,NA,1,1
26834,10,45,2,switch,update,0,x,left,repeat,1767,NA,1,1
26834,10,46,2,repeat,update,0,x,left,repeat,2617,NA,1,1
26834,10,47,2,switch,no_update,0,x,left,repeat,1046,NA,1,1
26834,10,48,2,repeat,no_update,0,o,right,switch,3538,NA,1,1
26834,10,49,2,repeat,no_update,0,o,left,switch,1624,NA,1,1
26834,10,50,2,repeat,no_update,0,x,left,repeat,946,NA,1,1
26834,10,51,2,switch,update,0,x,right,switch,1974,NA,1,1
26834,10,52,2,switch,no_update,0,x,left,switch,1683,NA,1,1
26834,10,53,2,repeat,no_update,0,x,left,repeat,1762,NA,1,1
26834,10,54,2,repeat,no_update,0,o,right,switch,744,NA,1,1
26834,10,55,2,repeat,no_update,0,x,left,switch,2063,NA,1,1
26834,10,56,2,repeat,no_update,0,o,left,repeat,1717,NA,1,1
26834,10,57,2,repeat,no_update,0,x,right,switch,1235,NA,1,1
26834,10,58,2,repeat,no_update,0,x,left,switch,607,NA,0,1
26834,10,59,2,repeat,no_update,0,x,right,switch,1162,NA,1,1
26834,10,60,2,repeat,no_update,0,x,right,repeat,622,NA,1,1
26834,10,61,2,switch,update,0,o,right,repeat,2194,NA,1,1
26834,10,62,2,switch,no_update,0,x,right,repeat,3677,NA,1,1
26834,10,63,2,repeat,no_update,0,o,left,switch,3472,NA,1,1
26834,10,64,2,switch,update,0,x,left,repeat,1042,NA,1,1
26834,10,65,2,switch,no_update,0,o,right,switch,1508,NA,1,1
26834,10,66,2,repeat,no_update,0,o,right,repeat,883,NA,1,1
26834,10,67,2,repeat,no_update,1,o,left,switch,883,1387,NA,1
26834,10,68,2,repeat,no_update,1,o,left,repeat,883,798,NA,1
26834,11,1,2,switch,no_update,0,o,right,switch,3989,NA,1,1
26834,11,2,2,repeat,no_update,0,o,left,switch,908,NA,1,1
26834,11,3,2,switch,update,0,o,right,switch,2394,NA,1,1
26834,11,4,2,repeat,update,0,x,right,repeat,4530,NA,1,1
26834,11,5,2,repeat,update,0,x,left,switch,849,NA,1,1
26834,11,6,2,switch,no_update,0,o,right,switch,1368,NA,1,1
26834,11,7,2,switch,update,0,x,left,switch,2521,NA,1,1
26834,11,8,2,repeat,update,0,x,right,switch,674,NA,1,1
26834,11,9,2,repeat,update,0,x,left,switch,497,NA,1,1
26834,11,10,2,repeat,update,0,o,right,switch,581,NA,1,1
26834,11,11,2,repeat,update,0,x,left,switch,1806,NA,1,1
26834,11,12,2,repeat,update,0,o,right,switch,1147,NA,1,1
26834,11,13,2,repeat,update,1,x,left,switch,1147,1589,NA,1
26834,11,14,2,repeat,update,1,x,left,repeat,1147,288,NA,1
26834,12,1,2,switch,no_update,0,x,left,repeat,4013,NA,1,0
26834,12,2,2,switch,update,0,o,left,repeat,2775,NA,1,0
26834,12,3,2,switch,no_update,0,x,right,switch,5148,NA,1,0
26834,12,4,2,repeat,no_update,0,o,left,switch,4898,NA,1,0
26834,12,5,2,repeat,no_update,0,x,right,switch,846,NA,1,0
26834,12,6,2,switch,update,0,o,left,switch,1108,NA,1,0
26834,12,7,2,switch,update,1,x,right,switch,1108,1224,NA,0
26834,12,8,2,switch,update,1,x,right,repeat,1108,324,NA,0
26834,13,1,2,switch,no_update,0,x,left,switch,2406,NA,1,0
26834,13,2,2,switch,update,0,o,right,switch,2600,NA,1,0
26834,13,3,2,switch,no_update,0,o,left,switch,2214,NA,1,0
26834,13,4,2,repeat,no_update,0,o,left,repeat,615,NA,1,0
26834,13,5,2,repeat,no_update,0,x,right,switch,1012,NA,1,0
26834,13,6,2,repeat,no_update,1,o,right,repeat,1012,1469,NA,0
26834,13,7,2,repeat,no_update,1,o,right,repeat,1012,313,NA,0
26834,14,1,2,switch,no_update,0,x,right,repeat,1634,NA,1,0
26834,14,2,2,switch,update,0,o,right,repeat,4708,NA,1,0
26834,14,3,2,switch,no_update,0,o,left,switch,1053,NA,1,0
26834,14,4,2,repeat,no_update,0,o,left,repeat,3849,NA,1,0
26834,14,5,2,repeat,no_update,1,x,right,switch,3849,1164,NA,0
26834,14,6,2,repeat,no_update,1,x,right,repeat,3849,342,NA,0
26834,15,1,2,repeat,update,0,x,right,repeat,5652,NA,1,0
26834,15,2,2,repeat,update,1,o,left,switch,5652,1149,NA,0
26834,15,3,2,repeat,update,1,o,left,repeat,5652,325,NA,0
26834,16,1,2,repeat,update,0,x,left,repeat,3765,NA,1,1
26834,16,2,2,repeat,update,0,x,right,switch,666,NA,1,1
26834,16,3,2,switch,no_update,0,o,right,repeat,2222,NA,1,1
26834,16,4,2,switch,update,0,o,left,switch,11563,NA,1,1
26834,16,5,2,switch,no_update,0,o,left,repeat,1389,NA,1,1
26834,16,6,2,switch,update,0,x,right,switch,2061,NA,1,1
26834,16,7,2,switch,update,1,o,left,switch,2061,1152,NA,1
26834,16,8,2,switch,update,1,o,left,repeat,2061,311,NA,1
26834,17,1,2,repeat,update,0,o,right,switch,4699,NA,1,0
26834,17,2,2,repeat,update,1,o,left,switch,4699,1160,NA,0
26834,17,3,2,repeat,update,1,o,left,repeat,4699,237,NA,0
26834,18,1,2,switch,no_update,0,o,left,repeat,2258,NA,1,0
26834,18,2,2,switch,update,0,x,left,repeat,3191,NA,1,0
26834,18,3,2,repeat,update,0,o,left,repeat,5126,NA,1,0
26834,18,4,2,switch,no_update,0,o,right,switch,4145,NA,1,0
26834,18,5,2,switch,no_update,1,o,right,repeat,4145,1545,NA,0
26834,18,6,2,switch,no_update,1,o,right,repeat,4145,322,NA,0
26834,19,1,2,switch,no_update,0,o,right,repeat,5788,NA,1,1
26834,19,2,2,switch,update,0,x,left,switch,3585,NA,1,1
26834,19,3,2,repeat,update,0,o,left,repeat,1941,NA,1,1
26834,19,4,2,switch,no_update,0,x,right,switch,1322,NA,1,1
26834,19,5,2,repeat,no_update,0,x,right,repeat,1360,NA,1,1
26834,19,6,2,repeat,no_update,0,x,right,repeat,460,NA,1,1
26834,19,7,2,switch,update,0,o,right,repeat,3727,NA,1,1
26834,19,8,2,repeat,update,0,x,left,switch,1328,NA,1,1
26834,19,9,2,repeat,update,0,o,left,repeat,1635,NA,1,1
26834,19,10,2,repeat,update,0,x,left,repeat,1495,NA,1,1
26834,19,11,2,repeat,update,0,o,left,repeat,2250,NA,1,1
26834,19,12,2,switch,no_update,0,x,left,repeat,1626,NA,1,1
26834,19,13,2,switch,update,0,o,left,repeat,1229,NA,1,1
26834,19,14,2,switch,no_update,0,o,left,repeat,1496,NA,1,1
26834,19,15,2,switch,update,0,o,left,repeat,908,NA,1,1
26834,19,16,2,repeat,update,0,x,left,repeat,1317,NA,1,1
26834,19,17,2,switch,no_update,0,x,left,repeat,4395,NA,1,1
26834,19,18,2,switch,update,0,o,left,repeat,1332,NA,1,1
26834,19,19,2,switch,update,1,x,right,switch,1332,1293,NA,1
26834,19,20,2,switch,update,1,x,right,repeat,1332,264,NA,1
26834,20,1,2,switch,no_update,0,x,right,repeat,5475,NA,1,1
26834,20,2,2,repeat,no_update,0,x,left,switch,3136,NA,1,1
26834,20,3,2,switch,update,0,o,right,switch,1635,NA,1,1
26834,20,4,2,repeat,update,0,o,right,repeat,785,NA,1,1
26834,20,5,2,switch,no_update,0,x,right,repeat,852,NA,1,1
26834,20,6,2,switch,update,0,x,left,switch,1944,NA,1,1
26834,20,7,2,switch,update,1,x,left,repeat,1944,1513,NA,1
26834,20,8,2,switch,update,1,x,left,repeat,1944,266,NA,1
26834,21,1,2,switch,no_update,0,o,left,repeat,5021,NA,1,1
26834,21,2,2,switch,update,0,o,left,repeat,3048,NA,1,1
26834,21,3,2,switch,no_update,0,x,left,repeat,1162,NA,1,1
26834,21,4,2,switch,update,0,o,right,switch,2228,NA,1,1
